original_path,transformed_path,label,transform,parameter
data/raw/CIFAKE/test/REAL/0349 (3).jpg,data/robustness/clean/00031.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0349 (3).jpg,data/robustness/jpeg_70/00031.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0349 (3).jpg,data/robustness/jpeg_30/00031.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0349 (3).jpg,data/robustness/blur_1.0/00031.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0349 (3).jpg,data/robustness/resize_0.5/00031.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0349 (3).jpg,data/robustness/noise_0.05/00031.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0349 (3).jpg,data/robustness/colour_jitter/00031.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0349 (3).jpg,data/robustness/crop_80/00031.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0636 (2).jpg,data/robustness/clean/00032.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0636 (2).jpg,data/robustness/jpeg_70/00032.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0636 (2).jpg,data/robustness/jpeg_30/00032.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0636 (2).jpg,data/robustness/blur_1.0/00032.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0636 (2).jpg,data/robustness/resize_0.5/00032.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0636 (2).jpg,data/robustness/noise_0.05/00032.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0636 (2).jpg,data/robustness/colour_jitter/00032.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0636 (2).jpg,data/robustness/crop_80/00032.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0059.jpg,data/robustness/clean/00033.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0059.jpg,data/robustness/jpeg_70/00033.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0059.jpg,data/robustness/jpeg_30/00033.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0059.jpg,data/robustness/blur_1.0/00033.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0059.jpg,data/robustness/resize_0.5/00033.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0059.jpg,data/robustness/noise_0.05/00033.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0059.jpg,data/robustness/colour_jitter/00033.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0059.jpg,data/robustness/crop_80/00033.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0688 (6).jpg,data/robustness/clean/00034.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0688 (6).jpg,data/robustness/jpeg_70/00034.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0688 (6).jpg,data/robustness/jpeg_30/00034.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0688 (6).jpg,data/robustness/blur_1.0/00034.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0688 (6).jpg,data/robustness/resize_0.5/00034.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0688 (6).jpg,data/robustness/noise_0.05/00034.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0688 (6).jpg,data/robustness/colour_jitter/00034.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0688 (6).jpg,data/robustness/crop_80/00034.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0231 (3).jpg,data/robustness/clean/00035.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0231 (3).jpg,data/robustness/jpeg_70/00035.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0231 (3).jpg,data/robustness/jpeg_30/00035.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0231 (3).jpg,data/robustness/blur_1.0/00035.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0231 (3).jpg,data/robustness/resize_0.5/00035.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0231 (3).jpg,data/robustness/noise_0.05/00035.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0231 (3).jpg,data/robustness/colour_jitter/00035.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0231 (3).jpg,data/robustness/crop_80/00035.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0486 (6).jpg,data/robustness/clean/00036.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0486 (6).jpg,data/robustness/jpeg_70/00036.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0486 (6).jpg,data/robustness/jpeg_30/00036.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0486 (6).jpg,data/robustness/blur_1.0/00036.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0486 (6).jpg,data/robustness/resize_0.5/00036.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0486 (6).jpg,data/robustness/noise_0.05/00036.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0486 (6).jpg,data/robustness/colour_jitter/00036.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0486 (6).jpg,data/robustness/crop_80/00036.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0438 (2).jpg,data/robustness/clean/00037.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0438 (2).jpg,data/robustness/jpeg_70/00037.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0438 (2).jpg,data/robustness/jpeg_30/00037.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0438 (2).jpg,data/robustness/blur_1.0/00037.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0438 (2).jpg,data/robustness/resize_0.5/00037.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0438 (2).jpg,data/robustness/noise_0.05/00037.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0438 (2).jpg,data/robustness/colour_jitter/00037.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0438 (2).jpg,data/robustness/crop_80/00037.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0918 (7).jpg,data/robustness/clean/00038.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0918 (7).jpg,data/robustness/jpeg_70/00038.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0918 (7).jpg,data/robustness/jpeg_30/00038.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0918 (7).jpg,data/robustness/blur_1.0/00038.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0918 (7).jpg,data/robustness/resize_0.5/00038.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0918 (7).jpg,data/robustness/noise_0.05/00038.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0918 (7).jpg,data/robustness/colour_jitter/00038.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0918 (7).jpg,data/robustness/crop_80/00038.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0364 (4).jpg,data/robustness/clean/00039.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0364 (4).jpg,data/robustness/jpeg_70/00039.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0364 (4).jpg,data/robustness/jpeg_30/00039.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0364 (4).jpg,data/robustness/blur_1.0/00039.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0364 (4).jpg,data/robustness/resize_0.5/00039.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0364 (4).jpg,data/robustness/noise_0.05/00039.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0364 (4).jpg,data/robustness/colour_jitter/00039.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0364 (4).jpg,data/robustness/crop_80/00039.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0831 (8).jpg,data/robustness/clean/00040.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0831 (8).jpg,data/robustness/jpeg_70/00040.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0831 (8).jpg,data/robustness/jpeg_30/00040.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0831 (8).jpg,data/robustness/blur_1.0/00040.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0831 (8).jpg,data/robustness/resize_0.5/00040.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0831 (8).jpg,data/robustness/noise_0.05/00040.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0831 (8).jpg,data/robustness/colour_jitter/00040.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0831 (8).jpg,data/robustness/crop_80/00040.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0763 (5).jpg,data/robustness/clean/00041.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0763 (5).jpg,data/robustness/jpeg_70/00041.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0763 (5).jpg,data/robustness/jpeg_30/00041.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0763 (5).jpg,data/robustness/blur_1.0/00041.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0763 (5).jpg,data/robustness/resize_0.5/00041.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0763 (5).jpg,data/robustness/noise_0.05/00041.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0763 (5).jpg,data/robustness/colour_jitter/00041.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0763 (5).jpg,data/robustness/crop_80/00041.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0081 (7).jpg,data/robustness/clean/00042.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0081 (7).jpg,data/robustness/jpeg_70/00042.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0081 (7).jpg,data/robustness/jpeg_30/00042.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0081 (7).jpg,data/robustness/blur_1.0/00042.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0081 (7).jpg,data/robustness/resize_0.5/00042.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0081 (7).jpg,data/robustness/noise_0.05/00042.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0081 (7).jpg,data/robustness/colour_jitter/00042.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0081 (7).jpg,data/robustness/crop_80/00042.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0860 (7).jpg,data/robustness/clean/00043.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0860 (7).jpg,data/robustness/jpeg_70/00043.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0860 (7).jpg,data/robustness/jpeg_30/00043.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0860 (7).jpg,data/robustness/blur_1.0/00043.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0860 (7).jpg,data/robustness/resize_0.5/00043.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0860 (7).jpg,data/robustness/noise_0.05/00043.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0860 (7).jpg,data/robustness/colour_jitter/00043.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0860 (7).jpg,data/robustness/crop_80/00043.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0169 (10).jpg,data/robustness/clean/00044.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0169 (10).jpg,data/robustness/jpeg_70/00044.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0169 (10).jpg,data/robustness/jpeg_30/00044.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0169 (10).jpg,data/robustness/blur_1.0/00044.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0169 (10).jpg,data/robustness/resize_0.5/00044.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0169 (10).jpg,data/robustness/noise_0.05/00044.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0169 (10).jpg,data/robustness/colour_jitter/00044.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0169 (10).jpg,data/robustness/crop_80/00044.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0540 (2).jpg,data/robustness/clean/00045.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0540 (2).jpg,data/robustness/jpeg_70/00045.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0540 (2).jpg,data/robustness/jpeg_30/00045.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0540 (2).jpg,data/robustness/blur_1.0/00045.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0540 (2).jpg,data/robustness/resize_0.5/00045.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0540 (2).jpg,data/robustness/noise_0.05/00045.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0540 (2).jpg,data/robustness/colour_jitter/00045.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0540 (2).jpg,data/robustness/crop_80/00045.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0147 (3).jpg,data/robustness/clean/00046.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0147 (3).jpg,data/robustness/jpeg_70/00046.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0147 (3).jpg,data/robustness/jpeg_30/00046.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0147 (3).jpg,data/robustness/blur_1.0/00046.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0147 (3).jpg,data/robustness/resize_0.5/00046.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0147 (3).jpg,data/robustness/noise_0.05/00046.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0147 (3).jpg,data/robustness/colour_jitter/00046.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0147 (3).jpg,data/robustness/crop_80/00046.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0949 (8).jpg,data/robustness/clean/00047.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0949 (8).jpg,data/robustness/jpeg_70/00047.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0949 (8).jpg,data/robustness/jpeg_30/00047.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0949 (8).jpg,data/robustness/blur_1.0/00047.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0949 (8).jpg,data/robustness/resize_0.5/00047.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0949 (8).jpg,data/robustness/noise_0.05/00047.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0949 (8).jpg,data/robustness/colour_jitter/00047.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0949 (8).jpg,data/robustness/crop_80/00047.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0773 (5).jpg,data/robustness/clean/00048.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0773 (5).jpg,data/robustness/jpeg_70/00048.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0773 (5).jpg,data/robustness/jpeg_30/00048.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0773 (5).jpg,data/robustness/blur_1.0/00048.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0773 (5).jpg,data/robustness/resize_0.5/00048.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0773 (5).jpg,data/robustness/noise_0.05/00048.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0773 (5).jpg,data/robustness/colour_jitter/00048.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0773 (5).jpg,data/robustness/crop_80/00048.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0821 (8).jpg,data/robustness/clean/00049.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0821 (8).jpg,data/robustness/jpeg_70/00049.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0821 (8).jpg,data/robustness/jpeg_30/00049.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0821 (8).jpg,data/robustness/blur_1.0/00049.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0821 (8).jpg,data/robustness/resize_0.5/00049.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0821 (8).jpg,data/robustness/noise_0.05/00049.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0821 (8).jpg,data/robustness/colour_jitter/00049.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0821 (8).jpg,data/robustness/crop_80/00049.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0091 (7).jpg,data/robustness/clean/00050.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0091 (7).jpg,data/robustness/jpeg_70/00050.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0091 (7).jpg,data/robustness/jpeg_30/00050.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0091 (7).jpg,data/robustness/blur_1.0/00050.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0091 (7).jpg,data/robustness/resize_0.5/00050.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0091 (7).jpg,data/robustness/noise_0.05/00050.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0091 (7).jpg,data/robustness/colour_jitter/00050.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0091 (7).jpg,data/robustness/crop_80/00050.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0496 (6).jpg,data/robustness/clean/00051.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0496 (6).jpg,data/robustness/jpeg_70/00051.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0496 (6).jpg,data/robustness/jpeg_30/00051.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0496 (6).jpg,data/robustness/blur_1.0/00051.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0496 (6).jpg,data/robustness/resize_0.5/00051.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0496 (6).jpg,data/robustness/noise_0.05/00051.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0496 (6).jpg,data/robustness/colour_jitter/00051.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0496 (6).jpg,data/robustness/crop_80/00051.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0918.jpg,data/robustness/clean/00052.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0918.jpg,data/robustness/jpeg_70/00052.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0918.jpg,data/robustness/jpeg_30/00052.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0918.jpg,data/robustness/blur_1.0/00052.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0918.jpg,data/robustness/resize_0.5/00052.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0918.jpg,data/robustness/noise_0.05/00052.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0918.jpg,data/robustness/colour_jitter/00052.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0918.jpg,data/robustness/crop_80/00052.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0374 (4).jpg,data/robustness/clean/00053.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0374 (4).jpg,data/robustness/jpeg_70/00053.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0374 (4).jpg,data/robustness/jpeg_30/00053.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0374 (4).jpg,data/robustness/blur_1.0/00053.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0374 (4).jpg,data/robustness/resize_0.5/00053.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0374 (4).jpg,data/robustness/noise_0.05/00053.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0374 (4).jpg,data/robustness/colour_jitter/00053.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0374 (4).jpg,data/robustness/crop_80/00053.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0908 (7).jpg,data/robustness/clean/00054.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0908 (7).jpg,data/robustness/jpeg_70/00054.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0908 (7).jpg,data/robustness/jpeg_30/00054.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0908 (7).jpg,data/robustness/blur_1.0/00054.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0908 (7).jpg,data/robustness/resize_0.5/00054.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0908 (7).jpg,data/robustness/noise_0.05/00054.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0908 (7).jpg,data/robustness/colour_jitter/00054.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0908 (7).jpg,data/robustness/crop_80/00054.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0428 (2).jpg,data/robustness/clean/00055.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0428 (2).jpg,data/robustness/jpeg_70/00055.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0428 (2).jpg,data/robustness/jpeg_30/00055.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0428 (2).jpg,data/robustness/blur_1.0/00055.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0428 (2).jpg,data/robustness/resize_0.5/00055.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0428 (2).jpg,data/robustness/noise_0.05/00055.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0428 (2).jpg,data/robustness/colour_jitter/00055.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0428 (2).jpg,data/robustness/crop_80/00055.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0157 (3).jpg,data/robustness/clean/00056.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0157 (3).jpg,data/robustness/jpeg_70/00056.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0157 (3).jpg,data/robustness/jpeg_30/00056.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0157 (3).jpg,data/robustness/blur_1.0/00056.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0157 (3).jpg,data/robustness/resize_0.5/00056.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0157 (3).jpg,data/robustness/noise_0.05/00056.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0157 (3).jpg,data/robustness/colour_jitter/00056.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0157 (3).jpg,data/robustness/crop_80/00056.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0959 (8).jpg,data/robustness/clean/00057.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0959 (8).jpg,data/robustness/jpeg_70/00057.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0959 (8).jpg,data/robustness/jpeg_30/00057.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0959 (8).jpg,data/robustness/blur_1.0/00057.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0959 (8).jpg,data/robustness/resize_0.5/00057.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0959 (8).jpg,data/robustness/noise_0.05/00057.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0959 (8).jpg,data/robustness/colour_jitter/00057.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0959 (8).jpg,data/robustness/crop_80/00057.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0168 (10).jpg,data/robustness/clean/00058.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0168 (10).jpg,data/robustness/jpeg_70/00058.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0168 (10).jpg,data/robustness/jpeg_30/00058.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0168 (10).jpg,data/robustness/blur_1.0/00058.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0168 (10).jpg,data/robustness/resize_0.5/00058.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0168 (10).jpg,data/robustness/noise_0.05/00058.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0168 (10).jpg,data/robustness/colour_jitter/00058.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0168 (10).jpg,data/robustness/crop_80/00058.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0550 (2).jpg,data/robustness/clean/00059.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0550 (2).jpg,data/robustness/jpeg_70/00059.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0550 (2).jpg,data/robustness/jpeg_30/00059.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0550 (2).jpg,data/robustness/blur_1.0/00059.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0550 (2).jpg,data/robustness/resize_0.5/00059.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0550 (2).jpg,data/robustness/noise_0.05/00059.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0550 (2).jpg,data/robustness/colour_jitter/00059.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0550 (2).jpg,data/robustness/crop_80/00059.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0870 (7).jpg,data/robustness/clean/00060.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0870 (7).jpg,data/robustness/jpeg_70/00060.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0870 (7).jpg,data/robustness/jpeg_30/00060.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0870 (7).jpg,data/robustness/blur_1.0/00060.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0870 (7).jpg,data/robustness/resize_0.5/00060.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0870 (7).jpg,data/robustness/noise_0.05/00060.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0870 (7).jpg,data/robustness/colour_jitter/00060.jpg,0,colour_jitter,20%
